order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,dwh_create_date
2051599638,44409533,22-04-2023,55:28.0,11:28.0,Significantly Delayed,3392.34,Cash,97807,3115,05:42.9
3514859549,16561710,21-12-2023,45:13.0,42:13.0,On Time,4073.75,UPI,33736,8850,05:42.9
3907599008,31328762,12-12-2023,08:26.0,08:26.0,On Time,3803.76,Cash,68561,5659,05:42.9
1534993603,97507853,07-01-2024,25:44.0,20:44.0,On Time,2593.89,Card,97084,1931,05:42.9
8980701254,1601161,12-05-2024,17:44.0,25:44.0,Slightly Delayed,3330.05,Card,94420,8552,05:42.9
6695408903,38613642,24-05-2023,56:31.0,08:31.0,Slightly Delayed,2136.83,Cash,37440,4609,05:42.9
3268455899,4439806,16-09-2023,26:21.0,26:21.0,On Time,5441.63,Wallet,19152,1863,05:42.9
7809161755,12778027,10-04-2023,32:51.0,34:51.0,On Time,1355.75,Cash,84449,6950,05:42.9
8873697539,91384030,14-02-2024,33:26.0,34:26.0,On Time,2292.56,Cash,41581,2827,05:42.9
8603941640,82948843,06-01-2024,16:17.0,12:17.0,On Time,3404.01,Card,20405,4235,05:42.9
8308184279,57658033,19-06-2023,21:51.0,26:51.0,On Time,2603.11,Wallet,64196,6421,05:42.9
7572826287,71252391,23-04-2023,06:31.0,04:31.0,On Time,1305.17,UPI,74511,5561,05:42.9
7478396641,77007315,05-12-2023,12:20.0,24:20.0,Slightly Delayed,1568,Card,37146,1435,05:42.9
3569283921,53636086,27-10-2023,34:26.0,33:26.0,On Time,2602.63,UPI,26141,1631,05:42.9
9947619677,6398761,20-08-2024,50:20.0,46:20.0,On Time,2743.63,Cash,65941,3563,05:42.9
5396237918,8228843,31-01-2024,17:41.0,22:41.0,On Time,1004.55,Cash,49918,4107,05:42.9
455878765,55733729,06-07-2024,25:53.0,26:53.0,On Time,959.01,Cash,6556,5818,05:42.9
2079195080,85518832,30-03-2024,52:42.0,50:42.0,On Time,957.68,Wallet,84399,8769,05:42.9
6104211214,62816600,21-07-2024,44:58.0,46:58.0,On Time,3536.35,UPI,5923,8197,05:42.9
9442939134,92245432,24-08-2024,52:07.0,47:07.0,On Time,956.67,UPI,44610,9531,05:42.9
3317293496,76917159,13-02-2024,03:08.0,00:08.0,On Time,1740.09,Card,42288,3035,05:42.9
8243326501,31681710,21-01-2024,35:26.0,36:26.0,On Time,317.05,Cash,24700,2648,05:42.9
4109483569,92416428,10-03-2024,01:38.0,10:38.0,Slightly Delayed,3758.7,Card,22588,8656,05:42.9
5390352336,13462905,15-07-2024,47:53.0,49:53.0,On Time,176.34,Wallet,17564,386,05:42.9
2581584982,25770577,20-10-2023,26:34.0,27:34.0,On Time,2315.9,UPI,92740,2416,05:42.9
1668737869,69908484,23-03-2023,00:26.0,57:26.0,On Time,2907.39,Wallet,21499,5364,05:42.9
5046906329,65543312,07-08-2023,00:35.0,03:35.0,On Time,1438.16,UPI,55251,8270,05:42.9
2536833157,19067680,08-05-2023,58:45.0,56:45.0,On Time,999.83,Card,29809,3674,05:42.9
9176170352,98444183,03-11-2023,06:22.0,06:22.0,On Time,2360.84,UPI,64871,5525,05:42.9
833930925,9278983,10-01-2024,44:49.0,40:49.0,On Time,3217.03,Card,71285,2587,05:42.9
8515226099,15661901,21-08-2023,27:26.0,25:26.0,On Time,2541.31,UPI,86830,4709,05:42.9
2023020278,44477365,14-06-2023,24:21.0,37:21.0,Slightly Delayed,2301.59,Card,3627,7298,05:42.9
2840526544,63360864,28-03-2023,36:51.0,38:51.0,On Time,3795.46,Cash,3957,323,05:42.9
7267422945,49260858,03-05-2023,29:25.0,25:25.0,On Time,6161.48,Wallet,24170,103,05:42.9
9400777426,86487478,17-11-2023,31:09.0,39:09.0,Slightly Delayed,1237,UPI,22677,8220,05:42.9
3298603544,74515162,15-06-2023,54:37.0,16:37.0,Significantly Delayed,1394.47,Card,64773,2077,05:42.9
4479973293,68965787,11-09-2024,11:57.0,15:57.0,On Time,753.28,Cash,76853,6967,05:42.9
356236208,62068277,08-08-2023,31:46.0,36:46.0,On Time,1408.83,Cash,89331,8913,05:42.9
6699845542,22851478,06-12-2023,02:53.0,57:53.0,On Time,22.04,UPI,79038,539,05:42.9
3106057977,30455484,07-06-2024,49:09.0,46:09.0,On Time,3120.62,Cash,21621,5676,05:42.9
1905367587,93321933,05-11-2023,59:17.0,57:17.0,On Time,3512.23,UPI,6217,4803,05:42.9
169590729,10019218,23-05-2024,28:37.0,24:37.0,On Time,2086.36,Cash,45869,2744,05:42.9
9820743709,81822494,03-12-2023,32:31.0,34:31.0,On Time,4843.24,UPI,57086,6374,05:42.9
6605882211,33544355,03-12-2023,43:46.0,08:46.0,Significantly Delayed,4248.77,UPI,39274,1654,05:42.9
9517765444,12832151,28-09-2023,02:11.0,59:11.0,On Time,764.33,Card,20603,9740,05:42.9
7766311749,74313592,28-11-2023,25:39.0,23:39.0,On Time,3345.5,Wallet,54135,4101,05:42.9
742238239,10605484,21-12-2023,41:19.0,43:19.0,On Time,2252.95,Cash,59655,2739,05:42.9
3146141485,47625855,27-12-2023,46:28.0,50:28.0,On Time,2812.23,Cash,19370,1368,05:42.9
6633702824,20148223,19-06-2024,08:43.0,05:43.0,On Time,781.08,Cash,32567,1770,05:42.9
5033749011,41164215,22-10-2023,00:49.0,58:49.0,On Time,3295.74,Wallet,78614,6066,05:42.9
4009496217,62416456,22-07-2023,21:51.0,24:51.0,On Time,2844.19,Wallet,19960,9232,05:42.9
4284473821,87251489,25-03-2024,29:13.0,32:13.0,On Time,2082.28,Cash,70335,5343,05:42.9
8860588793,50781611,03-08-2023,32:25.0,33:25.0,On Time,2052.47,Wallet,44421,7672,05:42.9
5305428485,9796585,07-05-2023,11:44.0,15:44.0,On Time,415.75,Cash,48428,1350,05:42.9
676278878,99784559,08-04-2023,29:45.0,28:45.0,On Time,2527.14,Cash,11530,4673,05:42.9
9459854097,40703374,28-10-2023,47:53.0,45:53.0,On Time,1682.46,Card,52270,8371,05:42.9
3895596621,91243571,29-10-2023,32:51.0,29:51.0,On Time,5579.47,Wallet,53909,5355,05:42.9
7750915110,49050014,18-09-2023,37:02.0,44:02.0,Slightly Delayed,2767.47,Card,96593,1190,05:42.9
5173951989,43990799,11-11-2023,33:15.0,29:15.0,On Time,4237.7,Card,62728,4256,05:42.9
6388954643,80286283,23-02-2024,05:22.0,03:22.0,On Time,193.46,Card,46446,5845,05:42.9
5819387689,49152878,08-09-2023,24:12.0,19:12.0,On Time,2115.04,Wallet,54590,87,05:42.9
4184037584,68419593,15-10-2023,31:29.0,31:29.0,On Time,4028.13,Card,44659,1457,05:42.9
9525140554,91500615,15-10-2024,26:28.0,27:28.0,On Time,2589.99,Card,52570,8662,05:42.9
1617927874,84993732,14-09-2024,09:03.0,12:03.0,On Time,1025.18,UPI,46223,4127,05:42.9
1543944105,82804543,21-10-2024,00:10.0,26:10.0,Significantly Delayed,3442.86,Wallet,21539,3941,05:42.9
341580530,45804389,10-07-2024,21:29.0,42:29.0,Significantly Delayed,986.46,Cash,43564,4398,05:42.9
5133661902,79695653,13-11-2023,53:41.0,04:41.0,Slightly Delayed,870.29,Card,36138,2434,05:42.9
4557328309,82854537,13-06-2024,40:04.0,44:04.0,On Time,1159.93,Cash,27324,4409,05:42.9
4479421205,3893903,02-07-2024,28:17.0,42:17.0,Slightly Delayed,923.84,Cash,78302,7940,05:42.9
5740294639,67908555,31-07-2023,16:46.0,31:46.0,Slightly Delayed,2270.85,Wallet,3587,3046,05:42.9
8114060961,28394354,12-10-2023,54:59.0,21:59.0,Significantly Delayed,975.06,Wallet,27873,554,05:42.9
5744553133,60495351,19-04-2024,28:52.0,35:52.0,Slightly Delayed,3112.01,Card,78378,5224,05:42.9
5029893308,73799927,26-01-2024,58:50.0,56:50.0,On Time,5337.58,UPI,23973,588,05:42.9
9663384689,89523804,24-03-2023,15:27.0,21:27.0,Slightly Delayed,1731.34,Cash,60561,3539,05:42.9
7919240958,91614690,18-05-2023,12:38.0,12:38.0,On Time,3551.54,Cash,65015,6898,05:42.9
5211751826,77768189,31-08-2023,55:48.0,06:48.0,Slightly Delayed,6458.9,Card,73273,2334,05:42.9
8713129069,13189939,16-10-2024,47:07.0,47:07.0,On Time,3830.61,UPI,3028,6092,05:42.9
1407304162,76970363,31-03-2023,59:55.0,59:55.0,On Time,46.62,Wallet,56660,3909,05:42.9
3793875046,17675915,30-01-2024,30:22.0,33:22.0,On Time,913.2,Wallet,14372,5133,05:42.9
4903700958,66866026,30-05-2024,56:35.0,59:35.0,On Time,2189.02,Card,68302,7700,05:42.9
1989547877,60700850,14-12-2023,27:55.0,28:55.0,On Time,755.66,Card,96259,7712,05:42.9
9584857115,25829710,28-12-2023,23:21.0,21:21.0,On Time,2825.52,Card,24203,1139,05:42.9
7236760938,67918495,29-06-2024,15:15.0,11:15.0,On Time,1904.83,Card,61643,8999,05:42.9
4346903287,87463923,28-10-2024,59:45.0,02:45.0,On Time,752.3,Card,5643,5735,05:42.9
6353755071,41972994,12-02-2024,00:17.0,03:17.0,On Time,2335.6,UPI,15507,3012,05:42.9
89194627,37947202,06-03-2024,27:09.0,24:09.0,On Time,2925.55,UPI,37946,9507,05:42.9
544919267,54923640,25-09-2024,16:58.0,17:58.0,On Time,1388.18,Cash,96790,256,05:42.9
6665075012,19067680,14-01-2024,21:56.0,22:56.0,On Time,2174.62,Cash,3646,4501,05:42.9
4461389660,27513158,30-07-2023,12:38.0,40:38.0,Significantly Delayed,3822.25,Wallet,23681,1010,05:42.9
8789328634,53332493,01-06-2024,32:26.0,50:26.0,Significantly Delayed,2138.87,Card,34277,6326,05:42.9
147066568,44149982,12-07-2024,58:16.0,55:16.0,On Time,1180.63,Cash,86173,9742,05:42.9
6712947216,1697604,11-04-2023,24:23.0,28:23.0,On Time,3566.54,Cash,3996,6826,05:42.9
4731158560,29361038,14-03-2024,37:31.0,37:31.0,On Time,3876.32,Card,59602,6232,05:42.9
6228958238,50650215,31-08-2023,25:51.0,52:51.0,Significantly Delayed,827.77,Wallet,83846,3877,05:42.9
8006440384,20625627,09-06-2023,35:06.0,34:06.0,On Time,2636.17,Card,46105,4764,05:42.9
7330672658,57474553,25-10-2024,12:42.0,08:42.0,On Time,770.59,Wallet,69442,4339,05:42.9
1766200974,60591625,13-10-2024,08:22.0,03:22.0,On Time,906.54,UPI,56216,9459,05:42.9
2878422829,84641682,16-07-2024,06:46.0,01:46.0,On Time,3560.1,Wallet,87135,3937,05:42.9
5862535621,76850859,03-01-2024,23:00.0,25:00.0,On Time,2401.81,Card,82460,6856,05:42.9
3781134163,61320989,03-02-2024,01:21.0,09:21.0,Slightly Delayed,3121.4,UPI,89523,4334,05:42.9
7835720444,45700473,10-01-2024,24:29.0,51:29.0,Significantly Delayed,2706.65,Cash,69804,8093,05:42.9
1952343673,68965787,24-02-2024,16:00.0,14:00.0,On Time,4745.09,Cash,23019,3381,05:42.9
9406096007,67092149,24-11-2023,17:17.0,30:17.0,Slightly Delayed,5878.14,Wallet,84186,3158,05:42.9
1136528533,20956158,22-08-2023,46:18.0,58:18.0,Slightly Delayed,545.49,Card,99968,9719,05:42.9
9137126466,75752515,05-08-2023,03:03.0,04:03.0,On Time,4786.91,Wallet,42265,7295,05:42.9
1495517558,96373206,17-08-2024,49:22.0,14:22.0,Significantly Delayed,2081.47,Card,4039,6728,05:42.9
1643011737,32585389,14-07-2024,37:35.0,42:35.0,On Time,2808.92,Cash,83118,2251,05:42.9
4067366774,19482392,23-02-2024,39:16.0,42:16.0,On Time,310.87,Cash,78609,2584,05:42.9
1683118802,92306841,17-12-2023,46:55.0,49:55.0,On Time,2544.79,Cash,76106,6768,05:42.9
5770514189,57340963,08-12-2023,31:15.0,37:15.0,Slightly Delayed,267.61,Cash,50789,4910,05:42.9
9612669334,49985597,24-06-2023,25:03.0,29:03.0,On Time,4789.72,UPI,77039,9758,05:42.9
3262295808,15487049,19-04-2024,22:41.0,26:41.0,On Time,2766.1,Cash,22950,7348,05:42.9
1593291198,93122847,30-09-2024,40:00.0,55:00.0,Slightly Delayed,2056.8,Cash,98452,8741,05:42.9
5327721432,13585482,28-09-2024,16:11.0,15:11.0,On Time,299.44,UPI,45092,8418,05:42.9
4879497185,51014003,17-10-2023,55:35.0,53:35.0,On Time,4723.23,Wallet,29418,458,05:42.9
6883107728,97492493,11-02-2024,29:33.0,27:33.0,On Time,4247.33,Cash,55685,6292,05:42.9
1643246998,90649019,29-10-2023,12:28.0,18:28.0,Slightly Delayed,1700.52,UPI,33474,9371,05:42.9
913309291,89968482,16-06-2024,23:00.0,20:00.0,On Time,3661.13,UPI,77500,366,05:42.9
8298829689,64535602,29-11-2023,26:34.0,29:34.0,On Time,242.57,Card,85725,2705,05:42.9
7155488252,12090436,28-09-2024,39:26.0,36:26.0,On Time,834.86,UPI,56349,8493,05:42.9
8316192789,25706121,07-07-2023,33:55.0,34:55.0,On Time,2422.14,Cash,93941,5279,05:42.9
3589756658,17749347,18-12-2023,17:42.0,22:42.0,On Time,3124.37,Wallet,10246,7660,05:42.9
8371900149,99893898,31-08-2024,27:39.0,28:39.0,On Time,1602.15,Card,37141,3637,05:42.9
6659686612,90919603,20-04-2024,17:24.0,12:24.0,On Time,4654.27,Card,14050,8582,05:42.9
2937676500,11202130,25-05-2024,08:00.0,16:00.0,Slightly Delayed,2018.48,Cash,91316,8103,05:42.9
9908301442,57967753,10-06-2023,20:04.0,25:04.0,On Time,976.13,Cash,50218,6164,05:42.9
3325049330,80761521,31-03-2023,20:39.0,17:39.0,On Time,2830.19,Cash,70928,2665,05:42.9
2330986566,29941225,26-03-2023,41:03.0,40:03.0,On Time,559.88,Cash,80888,1004,05:42.9
1495975802,17390673,27-01-2024,41:38.0,43:38.0,On Time,781.15,Card,91194,5886,05:42.9
4207249029,70529459,15-10-2023,04:14.0,05:14.0,On Time,1839.4,UPI,29507,2477,05:42.9
1150143976,1588560,12-08-2023,41:09.0,42:09.0,On Time,3115.75,Card,17949,9083,05:42.9
8443390148,21577948,12-06-2023,23:12.0,23:12.0,On Time,3484.02,UPI,67582,8718,05:42.9
8358703267,20496835,20-08-2023,05:12.0,07:12.0,On Time,2532.22,Wallet,47723,1562,05:42.9
1608084881,85907588,21-03-2024,52:31.0,53:31.0,On Time,307.23,UPI,38092,7323,05:42.9
2744486953,73891999,29-09-2024,15:27.0,37:27.0,Significantly Delayed,626.67,Cash,59839,3082,05:42.9
3036885153,4789829,29-02-2024,20:32.0,30:32.0,Slightly Delayed,3480.03,UPI,28150,3836,05:42.9
7335148205,85435560,30-06-2023,08:07.0,04:07.0,On Time,5814.13,Wallet,54244,6440,05:42.9
2356580295,4597433,21-08-2023,48:20.0,49:20.0,On Time,3687.29,Wallet,58531,5532,05:42.9
8999547266,21697638,09-12-2023,13:35.0,17:35.0,On Time,478.79,Wallet,80008,4340,05:42.9
3094439783,95873651,30-11-2023,13:34.0,15:34.0,On Time,114.52,Wallet,72382,9634,05:42.9
2753579193,2558646,29-03-2023,06:03.0,05:03.0,On Time,755.66,Card,13373,5215,05:42.9
7683077217,22047134,17-04-2024,27:04.0,27:04.0,On Time,870.29,UPI,74017,2846,05:42.9
2366099898,63339001,10-05-2023,56:53.0,57:53.0,On Time,987.51,UPI,5230,7752,05:42.9
1252810532,42102289,03-07-2024,37:17.0,48:17.0,Slightly Delayed,2064.17,Wallet,63346,6489,05:42.9
6493039553,90150193,06-08-2024,41:09.0,38:09.0,On Time,2955.87,Cash,79356,2112,05:42.9
9274842886,69761993,15-11-2023,04:57.0,59:57.0,On Time,3293.42,UPI,68120,586,05:42.9
8255275254,46615831,03-12-2023,14:06.0,22:06.0,Slightly Delayed,3313.64,UPI,33069,3327,05:42.9
2136873695,2391900,09-07-2023,18:32.0,14:32.0,On Time,1381.22,Card,40846,2312,05:42.9
3253225736,61753272,19-07-2024,08:06.0,11:06.0,On Time,3607.82,Cash,22694,1550,05:42.9
7712604853,10608845,26-09-2023,48:51.0,50:51.0,On Time,2265.63,Wallet,645,1500,05:42.9
5698803942,31813,10-10-2024,26:15.0,28:15.0,On Time,1227.21,UPI,38462,8304,05:42.9
4393804577,69242672,30-08-2023,54:05.0,56:05.0,On Time,2410.08,Card,20781,7319,05:42.9
9307961643,82322028,24-04-2024,40:07.0,40:07.0,On Time,2930.91,Cash,69847,5477,05:42.9
14103943,9105829,24-11-2023,07:35.0,18:35.0,Slightly Delayed,1538.3,Cash,25400,6791,05:42.9
4183595096,64141971,09-01-2024,40:14.0,35:14.0,On Time,1715.44,Card,5568,2040,05:42.9
9915365099,14367270,19-05-2023,48:45.0,50:45.0,On Time,2197,Wallet,36218,5534,05:42.9
7979108696,63368244,20-05-2024,24:25.0,33:25.0,Slightly Delayed,3369.12,Cash,67463,7492,05:42.9
8756485728,97466783,10-02-2024,32:58.0,33:58.0,On Time,2861.42,Cash,43987,3947,05:42.9
4859441294,3468355,30-05-2024,11:29.0,17:29.0,Slightly Delayed,367.08,UPI,6040,7446,05:42.9
8100291984,54885705,21-08-2023,31:53.0,53:53.0,Significantly Delayed,631.7,Cash,70176,9440,05:42.9
7825714018,56548063,27-08-2024,16:28.0,16:28.0,On Time,3841.27,UPI,92931,1455,05:42.9
1785144322,8025622,22-07-2024,04:23.0,14:23.0,Slightly Delayed,2161.8,Cash,27342,6342,05:42.9
242240959,64562786,26-01-2024,30:01.0,34:01.0,On Time,1406.3,Cash,62828,5298,05:42.9
3527621284,86636273,21-07-2024,38:25.0,35:25.0,On Time,4854.45,Cash,24006,2779,05:42.9
2254856113,29973346,16-04-2023,44:22.0,44:22.0,On Time,2481.23,Cash,58706,1699,05:42.9
4295420935,97185284,04-09-2024,51:12.0,53:12.0,On Time,1882.87,Wallet,81922,2096,05:42.9
8739415992,55042740,02-06-2023,19:03.0,19:03.0,On Time,1330.09,Wallet,88278,1797,05:42.9
2123879653,43599910,31-10-2024,43:46.0,58:46.0,Slightly Delayed,941.19,Cash,87546,8532,05:42.9
1054974834,12272282,14-05-2023,58:28.0,06:28.0,Slightly Delayed,1785.73,Cash,12315,1031,05:42.9
6660596550,48554440,21-06-2024,15:30.0,45:30.0,Significantly Delayed,1954.48,Wallet,22021,4121,05:42.9
1633238374,26303194,12-08-2023,52:14.0,56:14.0,On Time,539.92,UPI,37968,5955,05:42.9
8133246330,34526570,08-10-2023,38:01.0,40:01.0,On Time,758.8,Card,14324,1932,05:42.9
4696656818,28458746,11-04-2023,12:06.0,26:06.0,Slightly Delayed,2932.44,Card,95505,2170,05:42.9
7590214417,69240186,09-05-2024,31:28.0,53:28.0,Significantly Delayed,2315.55,Cash,98898,9802,05:42.9
1736212920,9401406,10-09-2024,30:39.0,25:39.0,On Time,3377.91,Wallet,59462,6464,05:42.9
4507702369,27955158,23-04-2023,04:06.0,06:06.0,On Time,3434.25,Card,25049,4275,05:42.9
6458765046,83348353,29-06-2023,56:33.0,53:33.0,On Time,1535.36,Cash,23030,6211,05:42.9
47953423,96806748,27-02-2024,28:46.0,32:46.0,On Time,2094.28,UPI,90878,6448,05:42.9
1263714922,77086539,06-10-2023,24:34.0,25:34.0,On Time,3523.86,Cash,33460,4718,05:42.9
2061768860,12469338,19-09-2023,01:40.0,09:40.0,Slightly Delayed,925.65,Card,13006,5935,05:42.9
4264335652,71321741,08-09-2023,41:40.0,37:40.0,On Time,977.67,UPI,66568,1300,05:42.9
3087181728,58513300,05-07-2023,21:04.0,26:04.0,On Time,171.2,UPI,27119,4032,05:42.9
599772156,35358395,24-03-2023,49:22.0,02:22.0,Slightly Delayed,1566.3,Wallet,62467,8240,05:42.9
6074313668,77614510,27-09-2024,57:46.0,02:46.0,On Time,277.76,Cash,11276,4921,05:42.9
5497551107,41647393,18-08-2024,01:52.0,57:52.0,On Time,562.89,Wallet,19502,1257,05:42.9
9102202025,98896871,10-04-2024,51:32.0,15:32.0,Significantly Delayed,1559.6,UPI,65234,2233,05:42.9
8794436743,40727086,17-07-2023,41:00.0,47:00.0,Slightly Delayed,4346.56,Card,10214,1175,05:42.9
3299603042,77614510,17-06-2024,21:53.0,26:53.0,On Time,3296.49,Wallet,94982,4279,05:42.9
243077069,46623192,25-04-2024,54:34.0,04:34.0,Slightly Delayed,1745.32,UPI,94987,677,05:42.9
6749594412,16436359,30-11-2023,32:24.0,45:24.0,Slightly Delayed,3392.98,Cash,6570,2412,05:42.9
5378344982,33658749,17-02-2024,23:36.0,49:36.0,Significantly Delayed,109.03,Card,83534,4952,05:42.9
9103834515,61851054,03-01-2024,40:26.0,38:26.0,On Time,2255,Card,30973,6449,05:42.9
6237437720,15568831,26-08-2023,17:27.0,29:27.0,Slightly Delayed,598.83,Wallet,29950,8678,05:42.9
2719670578,95382317,04-09-2024,02:08.0,21:08.0,Significantly Delayed,2857.54,Wallet,75330,2008,05:42.9
2748681349,84862161,15-05-2024,53:05.0,58:05.0,On Time,1846.87,Card,464,3640,05:42.9
9851618724,96149069,03-10-2023,16:27.0,22:27.0,Slightly Delayed,3628.23,Card,73930,4220,05:42.9
7013533376,81500385,08-12-2023,15:36.0,11:36.0,On Time,1242.23,UPI,53934,3361,05:42.9
9727047029,94730288,04-01-2024,12:00.0,13:00.0,On Time,786.85,Cash,92601,3252,05:42.9
1191540022,69863493,15-09-2024,26:35.0,37:35.0,Slightly Delayed,994.56,UPI,72969,1226,05:42.9
5733572517,5039883,05-08-2024,21:15.0,35:15.0,Slightly Delayed,1706.96,Cash,33195,5945,05:42.9
9647928644,99406165,19-05-2023,58:04.0,57:04.0,On Time,612.04,Wallet,25971,9057,05:42.9
9696598689,7288562,24-08-2023,25:31.0,33:31.0,Slightly Delayed,130.01,Card,54430,814,05:42.9
1091207520,65559853,05-10-2024,12:54.0,12:54.0,On Time,4752.89,Card,29429,6765,05:42.9
7995971909,1342184,08-05-2023,29:30.0,57:30.0,Significantly Delayed,3065.9,Wallet,92899,8900,05:42.9
6077755741,40055711,20-07-2023,41:59.0,50:59.0,Slightly Delayed,321.28,Card,40233,3735,05:42.9
1240745644,22915611,20-05-2023,10:18.0,06:18.0,On Time,2401.54,Wallet,53221,6291,05:42.9
1397810713,9314637,09-12-2023,55:08.0,53:08.0,On Time,2534.35,Wallet,11268,3515,05:42.9
5149614189,90150193,24-07-2023,04:54.0,19:54.0,Slightly Delayed,923.84,Wallet,10265,4566,05:42.9
7453349798,65488134,10-08-2023,10:12.0,06:12.0,On Time,2182.13,UPI,63046,8073,05:42.9
7570986632,45166203,17-05-2023,18:22.0,17:22.0,On Time,3810.34,UPI,55977,8034,05:42.9
5292931220,38327793,25-11-2023,12:18.0,14:18.0,On Time,3112.63,Cash,1662,3175,05:42.9
2654499230,79478655,10-06-2023,01:41.0,59:41.0,On Time,3594,Cash,38789,3352,05:42.9
2327587597,24621386,29-06-2024,44:37.0,39:37.0,On Time,2167.31,Card,44056,6117,05:42.9
5852189277,29653387,13-10-2024,27:35.0,22:35.0,On Time,615.56,UPI,95197,1771,05:42.9
8943211530,14632090,23-09-2023,28:02.0,32:02.0,On Time,2867.18,Card,24417,6547,05:42.9
3305649506,90649019,15-11-2023,45:18.0,45:18.0,On Time,2556.55,Wallet,404,6301,05:42.9
538997323,13492411,17-04-2023,45:03.0,48:03.0,On Time,456.58,Cash,68926,7310,05:42.9
2966187610,67310893,13-04-2023,22:17.0,31:17.0,Slightly Delayed,1334.05,Wallet,28872,4186,05:42.9
866693541,14472401,24-06-2024,32:35.0,30:35.0,On Time,1917.12,Cash,47194,5764,05:42.9
440721658,9450435,05-05-2023,23:53.0,28:53.0,On Time,1749.09,Cash,90194,9486,05:42.9
2084323012,11202130,03-06-2024,29:17.0,24:17.0,On Time,1390.65,Wallet,79429,2709,05:42.9
4876314410,37227953,01-11-2024,15:36.0,19:36.0,On Time,1735.7,Card,99870,1935,05:42.9
2401282648,21425168,10-08-2023,59:58.0,04:58.0,On Time,483.9,Card,38150,9034,05:42.9
2117291471,33481252,21-06-2023,46:00.0,49:00.0,On Time,1361.47,Cash,73647,5067,05:42.9
5455295163,46989310,25-08-2024,37:15.0,55:15.0,Significantly Delayed,2275.16,UPI,70293,5250,05:42.9
3219761206,44589829,14-07-2024,17:37.0,18:37.0,On Time,2975.65,Card,25134,6040,05:42.9
7423918026,84448310,27-04-2024,09:44.0,07:44.0,On Time,2329.61,UPI,14790,6120,05:42.9
1793817443,68661619,14-11-2023,04:05.0,14:05.0,Slightly Delayed,1474.45,Card,53816,5964,05:42.9
2644609220,97825663,22-05-2024,03:43.0,59:43.0,On Time,2805.47,UPI,43073,2108,05:42.9
1353492780,57765367,06-03-2024,40:44.0,40:44.0,On Time,1205.58,UPI,38772,9701,05:42.9
1230061693,11616535,15-06-2023,39:45.0,40:45.0,On Time,1633.54,Wallet,32382,2384,05:42.9
6299572675,81046421,17-08-2023,01:18.0,14:18.0,Slightly Delayed,1114.77,Wallet,51388,5372,05:42.9
5956863364,24821281,20-02-2024,47:34.0,55:34.0,Slightly Delayed,918.58,Wallet,6378,3838,05:42.9
6788884093,2566268,06-10-2024,13:45.0,16:45.0,On Time,2885.2,UPI,53748,3332,05:42.9
6120799223,84377964,14-01-2024,05:46.0,18:46.0,Slightly Delayed,1441.13,UPI,7467,6766,05:42.9
3892854030,74179536,08-02-2024,18:50.0,18:50.0,On Time,3818.13,Card,14424,8748,05:42.9
1883324334,76327561,27-07-2024,43:22.0,44:22.0,On Time,1762.3,UPI,36776,6915,05:42.9
4541530278,59517074,05-04-2024,29:27.0,51:27.0,Significantly Delayed,3075.26,Wallet,9182,8934,05:42.9
8807380767,37947202,22-04-2023,53:04.0,57:04.0,On Time,699.62,Cash,62692,9425,05:42.9
5865396281,84119685,06-02-2024,27:36.0,57:36.0,Significantly Delayed,994.56,UPI,95971,6709,05:42.9
340451825,87691707,25-09-2024,33:34.0,31:34.0,On Time,2930.46,Card,47152,5783,05:42.9
3327784606,61982521,11-01-2024,52:04.0,56:04.0,On Time,234.36,Cash,19928,773,05:42.9
5990129875,87160527,13-07-2024,01:22.0,16:22.0,Slightly Delayed,2192.83,UPI,94600,2222,05:42.9
8808930721,59329145,21-10-2023,39:40.0,37:40.0,On Time,2623.19,UPI,29750,8722,05:42.9
8116880443,26752630,23-07-2023,57:23.0,55:23.0,On Time,3628.41,Card,19975,1234,05:42.9
9933926720,96640716,17-08-2023,30:16.0,29:16.0,On Time,1488.67,UPI,87199,5085,05:42.9
776562418,54923640,08-09-2024,15:02.0,19:02.0,On Time,1532.9,Card,38320,1894,05:42.9
6105793582,67538982,13-04-2023,38:18.0,50:18.0,Slightly Delayed,1897.12,Cash,46350,5290,05:42.9
9247779866,19523014,24-10-2024,02:13.0,16:13.0,Slightly Delayed,2452.82,Wallet,5188,6646,05:42.9
5456672526,52757321,23-09-2024,05:26.0,10:26.0,On Time,3534.84,Wallet,21356,678,05:42.9
6676994910,50557979,28-11-2023,41:33.0,44:33.0,On Time,2181.99,Wallet,79068,5170,05:42.9
9353512235,97277696,29-11-2023,32:59.0,29:59.0,On Time,933.3,Cash,32312,1598,05:42.9
6539196955,58974323,27-05-2024,32:29.0,49:29.0,Significantly Delayed,1508.88,Wallet,44716,8933,05:42.9
7886908865,1529180,07-04-2023,05:46.0,08:46.0,On Time,4319.96,UPI,34483,578,05:42.9
7548844176,12088552,12-05-2023,40:18.0,40:18.0,On Time,1227.14,Card,82860,1642,05:42.9
3375735380,93735495,15-06-2024,05:21.0,01:21.0,On Time,3373.41,Wallet,70000,9432,05:42.9
32604190,51503088,08-12-2023,19:03.0,16:03.0,On Time,1169.84,Wallet,60196,7220,05:42.9
5731985133,80696046,21-06-2024,46:10.0,53:10.0,Slightly Delayed,715.72,UPI,43899,6208,05:42.9
