order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,dwh_create_date
8750169461,88001,54:34.0,55:34.0,1,2.69,Slightly Delayed,Traffic,05:43.1
9371021811,82734,57:31.0,55:31.0,0,4.52,On Time,Not Applicable,05:43.1
679274212,12916,26:22.0,21:22.0,0,0.52,On Time,Not Applicable,05:43.1
6601671674,5103,35:00.0,48:00.0,13,4.33,Significantly Delayed,Traffic,05:43.1
2708441500,11379,21:00.0,17:00.0,0,3.47,On Time,Not Applicable,05:43.1
9548480220,11612,30:28.0,33:28.0,3,4.19,Slightly Delayed,Traffic,05:43.1
5440864021,56201,52:04.0,51:04.0,0,3.98,On Time,Not Applicable,05:43.1
5705224767,50670,52:56.0,48:56.0,0,4.49,On Time,Not Applicable,05:43.1
9945458771,10844,16:31.0,26:31.0,10,4.17,Slightly Delayed,Traffic,05:43.1
336832815,23603,27:59.0,38:59.0,11,0.86,Significantly Delayed,Traffic,05:43.1
9543126726,42216,22:22.0,34:22.0,12,2.35,Significantly Delayed,Traffic,05:43.1
5134666123,72594,48:58.0,49:58.0,1,3.83,Slightly Delayed,Traffic,05:43.1
5663657880,79020,35:40.0,59:40.0,24,0.55,Significantly Delayed,Traffic,05:43.1
5352647396,6854,02:36.0,00:36.0,0,2.2,On Time,Not Applicable,05:43.1
7995172779,62870,02:44.0,15:44.0,13,3.36,Significantly Delayed,Traffic,05:43.1
605779703,68537,19:42.0,16:42.0,0,4.55,On Time,Not Applicable,05:43.1
685688121,32044,17:25.0,34:25.0,17,3.89,Significantly Delayed,Traffic,05:43.1
5966726971,51902,16:18.0,21:18.0,5,0.96,Slightly Delayed,Traffic,05:43.1
6763510083,95417,41:39.0,36:39.0,0,2.49,On Time,Not Applicable,05:43.1
6735813139,58945,25:06.0,21:06.0,0,3.18,On Time,Not Applicable,05:43.1
8361205778,55780,52:50.0,50:50.0,0,2.81,On Time,Not Applicable,05:43.1
3640952655,15926,48:24.0,02:24.0,14,1.05,Significantly Delayed,Traffic,05:43.1
6395279829,18102,09:56.0,08:56.0,0,2.65,On Time,Not Applicable,05:43.1
339410846,93237,50:15.0,45:15.0,0,3.55,On Time,Not Applicable,05:43.1
8924056486,20522,59:25.0,24:25.0,25,1.23,Significantly Delayed,Traffic,05:43.1
6616322616,53617,05:35.0,09:35.0,4,3.33,Slightly Delayed,Traffic,05:43.1
4178578583,76083,39:08.0,39:08.0,0,1.37,On Time,Not Applicable,05:43.1
7558107764,2704,16:27.0,14:27.0,0,3.73,On Time,Not Applicable,05:43.1
7894708851,97823,49:57.0,47:57.0,0,1.18,On Time,Not Applicable,05:43.1
1916638346,35010,40:05.0,52:05.0,12,1.96,Significantly Delayed,Traffic,05:43.1
4973943462,40489,36:37.0,56:37.0,20,1.7,Significantly Delayed,Traffic,05:43.1
6567129123,43806,54:26.0,59:26.0,5,4.66,Slightly Delayed,Traffic,05:43.1
8702642032,48604,31:04.0,34:04.0,3,4.57,Slightly Delayed,Traffic,05:43.1
7857954356,79173,08:03.0,04:03.0,0,1.51,On Time,Not Applicable,05:43.1
5376218500,38067,00:17.0,09:17.0,9,3.84,Slightly Delayed,Traffic,05:43.1
3452449295,48310,54:23.0,55:23.0,1,3.74,Slightly Delayed,Traffic,05:43.1
1694826296,15133,49:29.0,47:29.0,0,1.67,On Time,Not Applicable,05:43.1
9449954611,64018,34:03.0,41:03.0,7,3.51,Slightly Delayed,Traffic,05:43.1
7722059222,59534,21:52.0,36:52.0,15,3.4,Significantly Delayed,Traffic,05:43.1
2871448124,59357,00:27.0,04:27.0,4,1.16,Slightly Delayed,Traffic,05:43.1
4158839033,26464,29:30.0,30:30.0,1,2.28,Slightly Delayed,Traffic,05:43.1
9936118648,91322,58:25.0,07:25.0,9,1.69,Slightly Delayed,Traffic,05:43.1
6804747901,71158,01:25.0,04:25.0,3,1.43,Slightly Delayed,Traffic,05:43.1
7579444448,96702,20:20.0,22:20.0,2,1.09,Slightly Delayed,Traffic,05:43.1
4379043082,29561,45:08.0,45:08.0,0,4.05,On Time,Not Applicable,05:43.1
4212894712,52325,04:20.0,06:20.0,2,2.25,Slightly Delayed,Traffic,05:43.1
7962511808,33403,32:16.0,35:16.0,3,2.74,Slightly Delayed,Traffic,05:43.1
6478815087,73936,13:45.0,10:45.0,0,4.68,On Time,Not Applicable,05:43.1
6239166986,89070,41:35.0,49:35.0,8,4.44,Slightly Delayed,Traffic,05:43.1
9894863460,10817,51:29.0,48:29.0,0,1.31,On Time,Not Applicable,05:43.1
2982638677,30985,36:15.0,34:15.0,0,2.75,On Time,Not Applicable,05:43.1
3284797515,76320,07:34.0,20:34.0,13,1.32,Significantly Delayed,Traffic,05:43.1
8895501673,50064,19:37.0,20:37.0,1,0.95,Slightly Delayed,Traffic,05:43.1
914992221,77449,37:11.0,41:11.0,4,2.53,Slightly Delayed,Traffic,05:43.1
2067729457,15319,48:46.0,47:46.0,0,4.67,On Time,Not Applicable,05:43.1
5389250154,78231,55:25.0,51:25.0,0,4.04,On Time,Not Applicable,05:43.1
4352973016,33825,07:35.0,36:35.0,29,4.36,Significantly Delayed,Traffic,05:43.1
7667555396,33288,54:39.0,09:39.0,15,4.42,Significantly Delayed,Traffic,05:43.1
168804744,16671,34:34.0,34:34.0,0,1.5,On Time,Not Applicable,05:43.1
854218304,13622,40:07.0,37:07.0,0,0.86,On Time,Not Applicable,05:43.1
2616618240,89491,56:30.0,57:30.0,1,1.43,Slightly Delayed,Traffic,05:43.1
8891144024,45152,53:40.0,57:40.0,4,4.79,Slightly Delayed,Traffic,05:43.1
4606856320,35528,33:35.0,35:35.0,2,0.74,Slightly Delayed,Traffic,05:43.1
1876194333,56344,49:09.0,51:09.0,2,1.2,Slightly Delayed,Traffic,05:43.1
1471186096,80106,24:26.0,39:26.0,15,3.78,Significantly Delayed,Traffic,05:43.1
4763556417,49554,54:27.0,52:27.0,0,3.35,On Time,Not Applicable,05:43.1
5961097387,73762,53:57.0,53:57.0,0,2.67,On Time,Not Applicable,05:43.1
1509646137,67798,21:00.0,30:00.0,9,1.71,Slightly Delayed,Traffic,05:43.1
7533431274,93471,52:28.0,52:28.0,0,1.85,On Time,Not Applicable,05:43.1
3598818329,28683,33:44.0,34:44.0,1,2.85,Slightly Delayed,Traffic,05:43.1
2561337790,43692,13:06.0,09:06.0,0,1,On Time,Not Applicable,05:43.1
2359692348,74057,47:00.0,51:00.0,4,0.66,Slightly Delayed,Traffic,05:43.1
3146098826,29471,21:38.0,24:38.0,3,3.16,Slightly Delayed,Traffic,05:43.1
8638050442,50161,46:41.0,50:41.0,4,1.43,Slightly Delayed,Traffic,05:43.1
1833854180,25656,31:41.0,56:41.0,25,1.13,Significantly Delayed,Traffic,05:43.1
5687148136,50176,56:15.0,57:15.0,1,3.98,Slightly Delayed,Traffic,05:43.1
7133253616,76051,26:21.0,37:21.0,11,2.39,Significantly Delayed,Traffic,05:43.1
7899569162,31475,06:13.0,13:13.0,7,1.06,Slightly Delayed,Traffic,05:43.1
6119637917,65328,59:43.0,04:43.0,5,3.86,Slightly Delayed,Traffic,05:43.1
4924477011,43813,32:13.0,33:13.0,1,2.57,Slightly Delayed,Traffic,05:43.1
577458306,52312,23:04.0,18:04.0,0,3.65,On Time,Not Applicable,05:43.1
1605287230,24637,52:33.0,52:33.0,0,1.98,On Time,Not Applicable,05:43.1
5743074720,88405,26:10.0,22:10.0,0,1.24,On Time,Not Applicable,05:43.1
1645477578,22284,10:09.0,05:09.0,0,0.71,On Time,Not Applicable,05:43.1
6231311270,73322,51:58.0,06:58.0,15,2.36,Significantly Delayed,Traffic,05:43.1
4629648516,49643,41:49.0,42:49.0,1,3.88,Slightly Delayed,Traffic,05:43.1
2706229594,67428,04:22.0,01:22.0,0,2.68,On Time,Not Applicable,05:43.1
6814009039,37668,17:48.0,13:48.0,0,2.81,On Time,Not Applicable,05:43.1
5604135912,99733,31:47.0,33:47.0,2,4.07,Slightly Delayed,Traffic,05:43.1
766789724,52639,47:16.0,49:16.0,2,4.78,Slightly Delayed,Traffic,05:43.1
2727595593,26761,21:45.0,18:45.0,0,2.12,On Time,Not Applicable,05:43.1
9887978407,37910,15:35.0,17:35.0,2,3.41,Slightly Delayed,Traffic,05:43.1
6825742544,41291,52:53.0,54:53.0,2,2.29,Slightly Delayed,Traffic,05:43.1
7081192087,78479,12:46.0,20:46.0,8,3.33,Slightly Delayed,Traffic,05:43.1
3185620074,72222,47:46.0,02:46.0,15,0.78,Significantly Delayed,Traffic,05:43.1
7162086351,37358,13:52.0,09:52.0,0,4.8,On Time,Not Applicable,05:43.1
5504768409,1897,50:10.0,03:10.0,13,2.52,Significantly Delayed,Traffic,05:43.1
6721093047,3594,38:58.0,38:58.0,0,3.41,On Time,Not Applicable,05:43.1
1134990529,85089,18:49.0,23:49.0,5,1.03,Slightly Delayed,Traffic,05:43.1
4632975114,91950,27:03.0,32:03.0,5,2.98,Slightly Delayed,Traffic,05:43.1
1471897083,98410,08:53.0,04:53.0,0,1.87,On Time,Not Applicable,05:43.1
6081974624,91286,41:47.0,39:47.0,0,3.24,On Time,Not Applicable,05:43.1
806680874,50897,16:28.0,17:28.0,1,4.24,Slightly Delayed,Traffic,05:43.1
8213018419,97345,49:03.0,10:03.0,21,3.04,Significantly Delayed,Traffic,05:43.1
4610876894,59869,58:48.0,58:48.0,0,3.28,On Time,Not Applicable,05:43.1
9116180240,31849,34:19.0,36:19.0,2,0.76,Slightly Delayed,Traffic,05:43.1
8916648395,76482,56:10.0,55:10.0,0,0.83,On Time,Not Applicable,05:43.1
3626990751,41338,28:23.0,43:23.0,15,4.28,Significantly Delayed,Traffic,05:43.1
2544173358,24026,51:57.0,51:57.0,0,2.73,On Time,Not Applicable,05:43.1
3654075570,5013,42:19.0,40:19.0,0,0.87,On Time,Not Applicable,05:43.1
9846277624,5141,21:52.0,21:52.0,0,1.77,On Time,Not Applicable,05:43.1
8600159148,24508,47:55.0,00:55.0,13,4.14,Significantly Delayed,Traffic,05:43.1
9184012674,88446,32:27.0,31:27.0,0,4.54,On Time,Not Applicable,05:43.1
5842678913,49657,16:26.0,15:26.0,0,0.96,On Time,Not Applicable,05:43.1
6284066457,72455,42:51.0,43:51.0,1,3.83,Slightly Delayed,Traffic,05:43.1
957188879,55306,01:51.0,58:51.0,0,3.09,On Time,Not Applicable,05:43.1
2027766693,39827,38:20.0,35:20.0,0,3.14,On Time,Not Applicable,05:43.1
5201172375,15287,46:44.0,16:44.0,30,4.14,Significantly Delayed,Traffic,05:43.1
5211206337,52881,35:55.0,38:55.0,3,0.57,Slightly Delayed,Traffic,05:43.1
519985157,97130,34:41.0,31:41.0,0,1.66,On Time,Not Applicable,05:43.1
2599819074,78812,02:42.0,59:42.0,0,1.73,On Time,Not Applicable,05:43.1
6564176767,37269,18:11.0,42:11.0,24,2.44,Significantly Delayed,Traffic,05:43.1
5969684091,47179,56:34.0,53:34.0,0,2.85,On Time,Not Applicable,05:43.1
8152246475,36583,47:36.0,45:36.0,0,3.93,On Time,Not Applicable,05:43.1
1954493018,17378,25:20.0,27:20.0,2,3.59,Slightly Delayed,Traffic,05:43.1
3695589383,6351,33:18.0,28:18.0,0,3.03,On Time,Not Applicable,05:43.1
6340807810,60222,51:44.0,47:44.0,0,3.6,On Time,Not Applicable,05:43.1
8029845822,87260,13:30.0,18:30.0,5,1.39,Slightly Delayed,Traffic,05:43.1
8208755570,56067,38:05.0,35:05.0,0,1.96,On Time,Not Applicable,05:43.1
9622488249,8679,38:51.0,42:51.0,4,2.03,Slightly Delayed,Traffic,05:43.1
5410788959,43525,40:56.0,45:56.0,5,4.98,Slightly Delayed,Traffic,05:43.1
7087374685,80305,54:45.0,59:45.0,5,1.4,Slightly Delayed,Traffic,05:43.1
1469556300,47985,55:47.0,52:47.0,0,3.95,On Time,Not Applicable,05:43.1
864290652,28456,19:01.0,15:01.0,0,3.72,On Time,Not Applicable,05:43.1
3052167498,38263,25:37.0,23:37.0,0,2.7,On Time,Not Applicable,05:43.1
8370088792,18197,40:48.0,39:48.0,0,3.75,On Time,Not Applicable,05:43.1
8955500595,25552,23:53.0,33:53.0,10,1.61,Slightly Delayed,Traffic,05:43.1
6946637946,5892,17:21.0,29:21.0,12,3.18,Significantly Delayed,Traffic,05:43.1
5461546808,27664,56:24.0,20:24.0,24,3.96,Significantly Delayed,Traffic,05:43.1
9921425481,85617,24:03.0,53:03.0,29,1.61,Significantly Delayed,Traffic,05:43.1
3583323379,94205,45:25.0,45:25.0,0,3.22,On Time,Not Applicable,05:43.1
3427534518,75483,36:22.0,57:22.0,21,2.85,Significantly Delayed,Traffic,05:43.1
9997994965,28092,20:18.0,17:18.0,0,0.99,On Time,Not Applicable,05:43.1
5015358514,65069,59:12.0,00:12.0,1,2.09,Slightly Delayed,Traffic,05:43.1
5769065545,46466,01:13.0,04:13.0,3,1.96,Slightly Delayed,Traffic,05:43.1
4062815570,54881,06:16.0,08:16.0,2,0.65,Slightly Delayed,Traffic,05:43.1
39405769,6878,56:40.0,11:40.0,15,1.11,Significantly Delayed,Traffic,05:43.1
9553518696,82335,21:50.0,20:50.0,0,2.27,On Time,Not Applicable,05:43.1
8023712979,37477,44:24.0,42:24.0,0,4.56,On Time,Not Applicable,05:43.1
1111747100,11420,40:04.0,43:04.0,3,3.55,Slightly Delayed,Traffic,05:43.1
3598180305,8123,58:45.0,56:45.0,0,2.58,On Time,Not Applicable,05:43.1
8171660349,78974,48:38.0,43:38.0,0,4.39,On Time,Not Applicable,05:43.1
3644704128,83363,11:45.0,07:45.0,0,3.11,On Time,Not Applicable,05:43.1
1254907139,44092,01:45.0,05:45.0,4,2.51,Slightly Delayed,Traffic,05:43.1
9810593187,15180,13:09.0,23:09.0,10,3.03,Slightly Delayed,Traffic,05:43.1
3205629870,79493,50:01.0,46:01.0,0,4.07,On Time,Not Applicable,05:43.1
8608459871,62412,56:05.0,58:05.0,2,1.29,Slightly Delayed,Traffic,05:43.1
2730458449,9689,48:24.0,58:24.0,10,3.83,Slightly Delayed,Traffic,05:43.1
2807397566,2121,12:31.0,16:31.0,4,1.89,Slightly Delayed,Traffic,05:43.1
7217535512,61549,39:06.0,35:06.0,0,3.07,On Time,Not Applicable,05:43.1
3321951407,79598,32:36.0,29:36.0,0,1.88,On Time,Not Applicable,05:43.1
7189146676,60018,49:01.0,52:01.0,3,3.05,Slightly Delayed,Traffic,05:43.1
5601251774,14314,31:56.0,52:56.0,21,2.84,Significantly Delayed,Traffic,05:43.1
8884350133,249,16:15.0,18:15.0,2,1.92,Slightly Delayed,Traffic,05:43.1
8168306307,51445,18:27.0,19:27.0,1,1.74,Slightly Delayed,Traffic,05:43.1
7689275881,65098,49:09.0,48:09.0,0,3.23,On Time,Not Applicable,05:43.1
6593510732,32589,05:38.0,16:38.0,11,2.46,Significantly Delayed,Traffic,05:43.1
3066405445,11326,06:51.0,10:51.0,4,0.84,Slightly Delayed,Traffic,05:43.1
5319633841,41929,44:11.0,47:11.0,3,4.16,Slightly Delayed,Traffic,05:43.1
1113665104,96538,13:08.0,09:08.0,0,4.89,On Time,Not Applicable,05:43.1
8436983782,97548,15:03.0,11:03.0,0,3.44,On Time,Not Applicable,05:43.1
1958942711,64613,03:28.0,03:28.0,0,1.78,On Time,Not Applicable,05:43.1
6485627928,36234,49:48.0,48:48.0,0,3.92,On Time,Not Applicable,05:43.1
8147959428,66010,53:34.0,56:34.0,3,3.8,Slightly Delayed,Traffic,05:43.1
3697060283,73189,21:57.0,26:57.0,5,4.58,Slightly Delayed,Traffic,05:43.1
2039437258,74030,14:54.0,16:54.0,2,0.88,Slightly Delayed,Traffic,05:43.1
7655293952,14565,03:03.0,07:03.0,4,3.51,Slightly Delayed,Traffic,05:43.1
39791095,41559,17:05.0,22:05.0,5,2.49,Slightly Delayed,Traffic,05:43.1
8071046067,48240,48:38.0,47:38.0,0,1.4,On Time,Not Applicable,05:43.1
2656326203,76228,47:26.0,52:26.0,5,0.79,Slightly Delayed,Traffic,05:43.1
2366866840,87681,27:20.0,27:20.0,0,4.8,On Time,Not Applicable,05:43.1
8227348656,44555,59:08.0,56:08.0,0,3.75,On Time,Not Applicable,05:43.1
3917024194,47124,05:24.0,07:24.0,2,1.01,Slightly Delayed,Traffic,05:43.1
3101265,20246,37:47.0,40:47.0,3,2.45,Slightly Delayed,Traffic,05:43.1
9907835880,66363,09:00.0,07:00.0,0,4.11,On Time,Not Applicable,05:43.1
3396210655,46263,28:18.0,25:18.0,0,1.68,On Time,Not Applicable,05:43.1
3000018472,63482,48:01.0,49:01.0,1,1.01,Slightly Delayed,Traffic,05:43.1
7166339556,79368,08:15.0,06:15.0,0,2.77,On Time,Not Applicable,05:43.1
2194351161,55557,53:54.0,51:54.0,0,1.37,On Time,Not Applicable,05:43.1
3224986973,24389,57:13.0,58:13.0,1,4.65,Slightly Delayed,Traffic,05:43.1
6882280967,56116,09:38.0,11:38.0,2,1.14,Slightly Delayed,Traffic,05:43.1
8556188247,41435,23:58.0,21:58.0,0,1.67,On Time,Not Applicable,05:43.1
5236345617,34945,57:50.0,57:50.0,0,2.36,On Time,Not Applicable,05:43.1
5153146875,65057,48:54.0,57:54.0,9,1.68,Slightly Delayed,Traffic,05:43.1
2011151353,53602,54:23.0,51:23.0,0,0.68,On Time,Not Applicable,05:43.1
9880145668,94777,08:31.0,21:31.0,13,1.06,Significantly Delayed,Traffic,05:43.1
2724264210,6735,35:22.0,48:22.0,13,0.99,Significantly Delayed,Traffic,05:43.1
871734663,57171,10:59.0,22:59.0,12,2.48,Significantly Delayed,Traffic,05:43.1
3883638432,42306,54:48.0,20:48.0,26,4.79,Significantly Delayed,Traffic,05:43.1
1282422181,1443,52:22.0,59:22.0,7,5,Slightly Delayed,Traffic,05:43.1
4500802008,74327,03:01.0,06:01.0,3,3.62,Slightly Delayed,Traffic,05:43.1
8209715885,94880,40:42.0,41:42.0,1,0.92,Slightly Delayed,Traffic,05:43.1
9391482926,36274,18:03.0,27:03.0,9,3.18,Slightly Delayed,Traffic,05:43.1
7217765772,12036,22:12.0,25:12.0,3,2.28,Slightly Delayed,Traffic,05:43.1
7848556658,34490,41:23.0,38:23.0,0,1.08,On Time,Not Applicable,05:43.1
9000851345,86432,11:45.0,16:45.0,5,0.99,Slightly Delayed,Traffic,05:43.1
3019634875,76065,54:02.0,53:02.0,0,2.89,On Time,Not Applicable,05:43.1
7013612817,74574,28:47.0,54:47.0,26,1.84,Significantly Delayed,Traffic,05:43.1
59461109,48662,55:41.0,55:41.0,0,2.72,On Time,Not Applicable,05:43.1
740245864,17264,12:35.0,11:35.0,0,4.55,On Time,Not Applicable,05:43.1
8432648823,91242,42:48.0,45:48.0,3,2.06,Slightly Delayed,Traffic,05:43.1
5863164527,26359,08:55.0,16:55.0,8,2.68,Slightly Delayed,Traffic,05:43.1
8615999186,77204,34:37.0,35:37.0,1,3.65,Slightly Delayed,Traffic,05:43.1
1743268828,78986,24:34.0,29:34.0,5,2.31,Slightly Delayed,Traffic,05:43.1
5475369740,16243,03:07.0,04:07.0,1,1.31,Slightly Delayed,Traffic,05:43.1
6520584496,79790,46:59.0,03:59.0,17,1.73,Significantly Delayed,Traffic,05:43.1
3854394048,83316,44:09.0,40:09.0,0,3.36,On Time,Not Applicable,05:43.1
4105779656,41188,24:26.0,28:26.0,4,2.08,Slightly Delayed,Traffic,05:43.1
5960266785,88310,18:29.0,15:29.0,0,1.36,On Time,Not Applicable,05:43.1
7380998329,14278,16:03.0,16:03.0,0,0.83,On Time,Not Applicable,05:43.1
460625201,34818,46:25.0,44:25.0,0,1.35,On Time,Not Applicable,05:43.1
5442705208,53708,32:33.0,27:33.0,0,1.6,On Time,Not Applicable,05:43.1
643302284,92172,14:11.0,25:11.0,11,3.99,Significantly Delayed,Traffic,05:43.1
6141016209,66040,25:18.0,25:18.0,0,2.59,On Time,Not Applicable,05:43.1
4058658914,15833,48:42.0,48:42.0,0,3.1,On Time,Not Applicable,05:43.1
4731454539,57976,09:10.0,09:10.0,0,3.91,On Time,Not Applicable,05:43.1
148408710,15102,13:47.0,17:47.0,4,0.87,Slightly Delayed,Traffic,05:43.1
3263142674,63585,30:13.0,31:13.0,1,4.24,Slightly Delayed,Traffic,05:43.1
9591201821,87917,39:56.0,52:56.0,13,3.17,Significantly Delayed,Traffic,05:43.1
2227944524,30179,02:45.0,06:45.0,4,3.4,Slightly Delayed,Traffic,05:43.1
2307375554,73572,49:00.0,01:00.0,12,4.24,Significantly Delayed,Traffic,05:43.1
8521887524,77426,21:15.0,34:15.0,13,2.3,Significantly Delayed,Traffic,05:43.1
3298709387,86131,19:58.0,24:58.0,5,0.63,Slightly Delayed,Traffic,05:43.1
8608686211,95050,21:13.0,32:13.0,11,2.83,Significantly Delayed,Traffic,05:43.1
5125482761,85795,30:31.0,40:31.0,10,3.58,Slightly Delayed,Traffic,05:43.1
7388146343,94498,58:47.0,11:47.0,13,4.5,Significantly Delayed,Traffic,05:43.1
7064723322,94412,03:30.0,20:30.0,17,3.82,Significantly Delayed,Traffic,05:43.1
1766291529,27514,12:29.0,27:29.0,15,1.2,Significantly Delayed,Traffic,05:43.1
8183491568,48175,05:46.0,17:46.0,12,3.15,Significantly Delayed,Traffic,05:43.1
6419111681,66008,08:37.0,08:37.0,0,1.04,On Time,Not Applicable,05:43.1
9193945481,44100,00:10.0,06:10.0,6,3.22,Slightly Delayed,Traffic,05:43.1
3937750618,76499,30:23.0,30:23.0,0,3.91,On Time,Not Applicable,05:43.1
2056682923,32053,59:13.0,11:13.0,12,0.58,Significantly Delayed,Traffic,05:43.1
7229998672,32978,17:23.0,31:23.0,14,2.12,Significantly Delayed,Traffic,05:43.1
7028582657,88805,03:41.0,13:41.0,10,4.92,Slightly Delayed,Traffic,05:43.1
1732091066,91109,17:49.0,14:49.0,0,1.34,On Time,Not Applicable,05:43.1
9389363975,56285,51:17.0,14:17.0,23,2.13,Significantly Delayed,Traffic,05:43.1
9477050930,29995,18:51.0,21:51.0,3,3.92,Slightly Delayed,Traffic,05:43.1
6808771388,8970,07:09.0,08:09.0,1,1.22,Slightly Delayed,Traffic,05:43.1
7616458551,92475,31:14.0,44:14.0,13,2.18,Significantly Delayed,Traffic,05:43.1
2784959025,86825,46:48.0,49:48.0,3,4.77,Slightly Delayed,Traffic,05:43.1
2716611235,66366,29:33.0,30:33.0,1,4.56,Slightly Delayed,Traffic,05:43.1
3797871396,59554,26:29.0,31:29.0,5,1.81,Slightly Delayed,Traffic,05:43.1
5895445193,40476,29:21.0,36:21.0,7,4.33,Slightly Delayed,Traffic,05:43.1
5281640953,76660,19:42.0,20:42.0,1,1.51,Slightly Delayed,Traffic,05:43.1
9006387145,32558,10:48.0,19:48.0,9,1.29,Slightly Delayed,Traffic,05:43.1
2015702046,63937,11:38.0,25:38.0,14,4.66,Significantly Delayed,Traffic,05:43.1
9260334793,38060,56:25.0,59:25.0,3,3.82,Slightly Delayed,Traffic,05:43.1
5912752928,26396,31:00.0,30:00.0,0,2.49,On Time,Not Applicable,05:43.1
7691723645,28979,42:48.0,45:48.0,3,3,Slightly Delayed,Traffic,05:43.1
9166904790,37462,15:10.0,13:10.0,0,1.4,On Time,Not Applicable,05:43.1
1668797251,14539,44:10.0,49:10.0,5,0.7,Slightly Delayed,Traffic,05:43.1
3350348511,64424,23:12.0,18:12.0,0,4.47,On Time,Not Applicable,05:43.1
2475154947,5307,12:14.0,19:14.0,7,1.6,Slightly Delayed,Traffic,05:43.1
1348544692,36408,14:06.0,20:06.0,6,1.33,Slightly Delayed,Traffic,05:43.1
6770208707,86742,21:36.0,19:36.0,0,1.38,On Time,Not Applicable,05:43.1
9500356395,1348,35:06.0,36:06.0,1,4.79,Slightly Delayed,Traffic,05:43.1
6280233997,52738,43:30.0,38:30.0,0,4.5,On Time,Not Applicable,05:43.1
935645101,22930,44:38.0,14:38.0,30,0.92,Significantly Delayed,Traffic,05:43.1
3492077995,11413,05:59.0,01:59.0,0,3.16,On Time,Not Applicable,05:43.1
6971044672,4558,18:32.0,30:32.0,12,4.35,Significantly Delayed,Traffic,05:43.1
9417710958,8300,05:11.0,01:11.0,0,4.22,On Time,Not Applicable,05:43.1
114851727,8766,26:47.0,25:47.0,0,0.87,On Time,Not Applicable,05:43.1
7521503340,38651,18:58.0,15:58.0,0,2.73,On Time,Not Applicable,05:43.1
7709878408,24294,05:59.0,07:59.0,2,4.39,Slightly Delayed,Traffic,05:43.1
7941755463,821,51:04.0,54:04.0,3,2.94,Slightly Delayed,Traffic,05:43.1
4540271027,7176,10:16.0,12:16.0,2,1.86,Slightly Delayed,Traffic,05:43.1
8022168472,42469,52:43.0,00:43.0,8,2.58,Slightly Delayed,Traffic,05:43.1
3808358945,14986,17:53.0,26:53.0,9,2.67,Slightly Delayed,Traffic,05:43.1
5112444865,2692,24:35.0,19:35.0,0,2.02,On Time,Not Applicable,05:43.1
9965551056,98962,19:08.0,25:08.0,6,2.4,Slightly Delayed,Traffic,05:43.1
7695708103,87812,53:47.0,54:47.0,1,4.44,Slightly Delayed,Traffic,05:43.1
7022728237,81122,29:03.0,29:03.0,0,3.91,On Time,Not Applicable,05:43.1
2062715135,43272,51:50.0,51:50.0,0,1.17,On Time,Not Applicable,05:43.1
3287815959,42829,54:10.0,15:10.0,21,2.8,Significantly Delayed,Traffic,05:43.1
9015471552,72941,46:29.0,46:29.0,0,1.88,On Time,Not Applicable,05:43.1
1595123446,25599,53:54.0,55:54.0,2,2.34,Slightly Delayed,Traffic,05:43.1
4888577440,1050,02:46.0,57:46.0,0,1.06,On Time,Not Applicable,05:43.1
9039053330,93032,26:50.0,25:50.0,0,3.5,On Time,Not Applicable,05:43.1
3091360904,32085,42:49.0,42:49.0,0,4.04,On Time,Not Applicable,05:43.1
6821938492,78087,03:35.0,04:35.0,1,0.96,Slightly Delayed,Traffic,05:43.1
4553785640,48308,49:43.0,50:43.0,1,4.56,Slightly Delayed,Traffic,05:43.1
4005611015,10416,03:07.0,17:07.0,14,2.77,Significantly Delayed,Traffic,05:43.1
8480910658,38062,34:24.0,39:24.0,5,2.11,Slightly Delayed,Traffic,05:43.1
1922667245,44104,43:09.0,44:09.0,1,4.19,Slightly Delayed,Traffic,05:43.1
379758677,53840,55:09.0,08:09.0,13,3.84,Significantly Delayed,Traffic,05:43.1
4903380842,76089,47:05.0,53:05.0,6,0.86,Slightly Delayed,Traffic,05:43.1
9244122658,24492,52:38.0,15:38.0,23,1.9,Significantly Delayed,Traffic,05:43.1
5054410467,48965,27:23.0,24:23.0,0,1.76,On Time,Not Applicable,05:43.1
9877212995,52198,34:51.0,29:51.0,0,3.48,On Time,Not Applicable,05:43.1
8375236356,8079,02:02.0,06:02.0,4,4.38,Slightly Delayed,Traffic,05:43.1
2652063230,55939,31:55.0,32:55.0,1,0.7,Slightly Delayed,Traffic,05:43.1
7258243894,15896,19:25.0,18:25.0,0,4.18,On Time,Not Applicable,05:43.1
5980648426,76780,43:00.0,59:00.0,16,4.67,Significantly Delayed,Traffic,05:43.1
365104159,42058,08:51.0,27:51.0,19,1.41,Significantly Delayed,Traffic,05:43.1
7038005775,77255,19:47.0,15:47.0,0,2.96,On Time,Not Applicable,05:43.1
1456792223,9753,29:36.0,24:36.0,0,3.65,On Time,Not Applicable,05:43.1
6673964264,33183,57:01.0,58:01.0,1,2.02,Slightly Delayed,Traffic,05:43.1
5780280518,82210,48:52.0,51:52.0,3,3.34,Slightly Delayed,Traffic,05:43.1
6220137166,307,20:35.0,35:35.0,15,4.63,Significantly Delayed,Traffic,05:43.1
2615887425,32500,05:41.0,15:41.0,10,2.09,Slightly Delayed,Traffic,05:43.1
